Session,Match_Number,Venue,Date_and_Time,Winning_Team,First_team,Second_Team,Link
2015,1,"Eden Gardens, Kolkata","APR, WED 8 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"KOLKATA KNIGHT RIDERS
170/3
(18.3 OV)","MUMBAI INDIANS
168/3
(20 OV )",https://www.iplt20.com/match/2015/10463
2016,60,"M. Chinnaswamy Stadium, Bengaluru","MAY, SUN 29 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 8 RUNS,"ROYAL CHALLENGERS BANGALORE
200/7
(20 OV)","SUNRISERS HYDERABAD
208/7
(20 OV )",https://www.iplt20.com/match/2016/10582
2016,59,"Arun Jaitley Stadium, Delhi","MAY, FRI 27 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 4 WICKETS,"GUJARAT LIONS
162/7
(20 OV)","SUNRISERS HYDERABAD
163/6
(19.2 OV )",https://www.iplt20.com/match/2016/10581
2016,58,"Arun Jaitley Stadium, Delhi","MAY, WED 25 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 22 RUNS,"SUNRISERS HYDERABAD
162/8
(20 OV)","KOLKATA KNIGHT RIDERS
140/8
(20 OV )",https://www.iplt20.com/match/2016/10580
2016,57,"M. Chinnaswamy Stadium, Bengaluru","MAY, TUE 24 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 4 WICKETS,"GUJARAT LIONS
158
(20 OV)","ROYAL CHALLENGERS BANGALORE
159/6
(18.2 OV )",https://www.iplt20.com/match/2016/10579
2016,56,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur","MAY, SUN 22 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 6 WICKETS,"DELHI DAREDEVILS
138/8
(20 OV)","ROYAL CHALLENGERS BANGALORE
139/4
(18.1 OV )",https://www.iplt20.com/match/2016/10578
2016,55,"Eden Gardens, Kolkata","MAY, SUN 22 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 22 RUNS,"KOLKATA KNIGHT RIDERS
171/6
(20 OV)","SUNRISERS HYDERABAD
149/8
(20 OV )",https://www.iplt20.com/match/2016/10577
2016,54,"Green Park, Kanpur","MAY, SAT 21 , 8:00 pm IST",GUJARAT LIONS WON BY 6 WICKETS,"GUJARAT LIONS
173/4
(17.5 OV)","MUMBAI INDIANS
172/8
(20 OV )",https://www.iplt20.com/match/2016/10576
2016,53,"ACA-VDCA Stadium, Visakhapatnam","MAY, SAT 21 , 4:00 pm IST",RISING PUNE SUPERGIANT WON BY 4 WICKETS,"RISING PUNE SUPERGIANT
173/6
(20 OV)","PUNJAB KINGS
172/7
(20 OV )",https://www.iplt20.com/match/2016/10575
2016,52,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur","MAY, FRI 20 , 8:00 pm IST",DELHI DAREDEVILS WON BY 6 WICKETS,"DELHI DAREDEVILS
161/4
(20 OV)","SUNRISERS HYDERABAD
158/7
(20 OV )",https://www.iplt20.com/match/2016/10574
2016,51,"Green Park, Kanpur","MAY, THU 19 , 8:00 pm IST",GUJARAT LIONS WON BY 6 WICKETS,"GUJARAT LIONS
125/4
(13.3 OV)","KOLKATA KNIGHT RIDERS
124/8
(20 OV )",https://www.iplt20.com/match/2016/10573
2016,50,"M. Chinnaswamy Stadium, Bengaluru","MAY, WED 18 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 82 RUNS (D/L METHOD),"ROYAL CHALLENGERS BANGALORE
211/3
(15 OV)","PUNJAB KINGS
120/9
(14 OV )",https://www.iplt20.com/match/2016/10572
2016,49,"ACA-VDCA Stadium, Visakhapatnam","MAY, TUE 17 , 8:00 pm IST",RISING PUNE SUPERGIANTS WON BY 19 RUNS (D/L METHOD),"RISING PUNE SUPERGIANT
76/1
(11 OV)","DELHI DAREDEVILS
121/6
(20 OV )",https://www.iplt20.com/match/2016/10571
2016,48,"Eden Gardens, Kolkata","MAY, MON 16 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 9 WICKETS,"KOLKATA KNIGHT RIDERS
183/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
186/1
(18.4 OV )",https://www.iplt20.com/match/2016/10570
2016,47,"ACA-VDCA Stadium, Visakhapatnam","MAY, SUN 15 , 8:00 pm IST",MUMBAI INDIANS WON BY 80 RUNS,"MUMBAI INDIANS
206/4
(20 OV)","DELHI DAREDEVILS
126
(19.1 OV )",https://www.iplt20.com/match/2016/10569
2016,46,"IS Bindra Stadium, Mohali","MAY, SUN 15 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"PUNJAB KINGS
179/4
(20 OV)","SUNRISERS HYDERABAD
180/3
(19.4 OV )",https://www.iplt20.com/match/2016/10568
2016,45,"Eden Gardens, Kolkata","MAY, SAT 14 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS (D/L METHOD),"KOLKATA KNIGHT RIDERS
66/2
(5 OV)","RISING PUNE SUPERGIANT
103/6
(17.4 OV )",https://www.iplt20.com/match/2016/10567
2016,44,"M. Chinnaswamy Stadium, Bengaluru","MAY, SAT 14 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 144 RUNS,"ROYAL CHALLENGERS BANGALORE
248/3
(20 OV)","GUJARAT LIONS
104
(18.4 OV )",https://www.iplt20.com/match/2016/10566
2016,43,"ACA-VDCA Stadium, Visakhapatnam","MAY, FRI 13 , 8:00 pm IST",PUNJAB KINGS WON BY 7 WICKETS,"MUMBAI INDIANS
124/9
(20 OV)","PUNJAB KINGS
127/3
(17 OV )",https://www.iplt20.com/match/2016/10565
2016,42,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, THU 12 , 8:00 pm IST",DELHI DAREDEVILS WON BY 7 WICKETS,"SUNRISERS HYDERABAD
146/8
(20 OV)","DELHI DAREDEVILS
150/3
(18.1 OV )",https://www.iplt20.com/match/2016/10564
2016,41,"M. Chinnaswamy Stadium, Bengaluru","MAY, WED 11 , 8:00 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"ROYAL CHALLENGERS BANGALORE
151/4
(20 OV)","MUMBAI INDIANS
153/4
(18.4 OV )",https://www.iplt20.com/match/2016/10563
2016,40,"ACA-VDCA Stadium, Visakhapatnam","MAY, TUE 10 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 4 RUNS,"RISING PUNE SUPERGIANT
133/8
(20 OV)","SUNRISERS HYDERABAD
137/8
(20 OV )",https://www.iplt20.com/match/2016/10562
2016,39,"IS Bindra Stadium, Mohali","MAY, MON 9 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 1 RUN,"PUNJAB KINGS
174/4
(20 OV)","ROYAL CHALLENGERS BANGALORE
175/6
(20 OV )",https://www.iplt20.com/match/2016/10561
2016,38,"Eden Gardens, Kolkata","MAY, SUN 8 , 8:00 pm IST",GUJARAT LIONS WON BY 5 WICKETS,"KOLKATA KNIGHT RIDERS
158/4
(20 OV)","GUJARAT LIONS
164/5
(18 OV )",https://www.iplt20.com/match/2016/10560
2016,37,"ACA-VDCA Stadium, Visakhapatnam","MAY, SUN 8 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 85 RUNS,"MUMBAI INDIANS
92
(16.3 OV)","SUNRISERS HYDERABAD
177/3
(20 OV )",https://www.iplt20.com/match/2016/10559
2016,36,"IS Bindra Stadium, Mohali","MAY, SAT 7 , 8:00 pm IST",PUNJAB KINGS WON BY 9 RUNS,"PUNJAB KINGS
181/5
(20 OV)","DELHI DAREDEVILS
172/5
(20 OV )",https://www.iplt20.com/match/2016/10558
2016,35,"M. Chinnaswamy Stadium, Bengaluru","MAY, SAT 7 , 4:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
195/3
(19.3 OV)","RISING PUNE SUPERGIANT
191/6
(20 OV )",https://www.iplt20.com/match/2016/10557
2016,34,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, FRI 6 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 5 WICKETS,"SUNRISERS HYDERABAD
129/5
(19 OV)","GUJARAT LIONS
126/6
(20 OV )",https://www.iplt20.com/match/2016/10556
2016,33,"Arun Jaitley Stadium, Delhi","MAY, THU 5 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 7 WICKETS,"DELHI DAREDEVILS
162/7
(20 OV)","RISING PUNE SUPERGIANT
166/3
(19.1 OV )",https://www.iplt20.com/match/2016/10555
2016,32,"Eden Gardens, Kolkata","MAY, WED 4 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 RUNS,"KOLKATA KNIGHT RIDERS
164/3
(20 OV)","PUNJAB KINGS
157/9
(20 OV )",https://www.iplt20.com/match/2016/10554
2016,31,"Saurashtra Cricket Association Stadium, Rajkot","MAY, TUE 3 , 8:00 pm IST",DELHI DAREDEVILS WON BY 8 WICKETS,"GUJARAT LIONS
149/7
(20 OV)","DELHI DAREDEVILS
150/2
(17.2 OV )",https://www.iplt20.com/match/2016/10553
2016,30,"M. Chinnaswamy Stadium, Bengaluru","MAY, MON 2 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 5 WICKETS,"ROYAL CHALLENGERS BANGALORE
185/7
(20 OV)","KOLKATA KNIGHT RIDERS
189/5
(19.1 OV )",https://www.iplt20.com/match/2016/10552
2016,29,Pune,"MAY, SUN 1 , 8:00 pm IST",MUMBAI INDIANS WON BY 8 WICKETS,"RISING PUNE SUPERGIANT
159/5
(20 OV)","MUMBAI INDIANS
161/2
(18.3 OV )",https://www.iplt20.com/match/2016/10551
2016,28,"Saurashtra Cricket Association Stadium, Rajkot","MAY, SUN 1 , 4:00 pm IST",PUNJAB KINGS WON BY 23 RUNS,"GUJARAT LIONS
131/9
(20 OV)","PUNJAB KINGS
154
(19.5 OV )",https://www.iplt20.com/match/2016/10550
2016,27,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, SAT 30 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 15 RUNS,"SUNRISERS HYDERABAD
194/5
(20 OV)","ROYAL CHALLENGERS BANGALORE
179/6
(20 OV )",https://www.iplt20.com/match/2016/10549
2016,26,"Arun Jaitley Stadium, Delhi","APR, SAT 30 , 4:00 pm IST",DELHI DAREDEVILS WON BY 27 RUNS,"DELHI DAREDEVILS
186/8
(20 OV)","KOLKATA KNIGHT RIDERS
159
(18.3 OV )",https://www.iplt20.com/match/2016/10548
2016,25,Pune,"APR, FRI 29 , 8:00 pm IST",GUJARAT LIONS WON BY 3 WICKETS,"RISING PUNE SUPERGIANT
195/3
(20 OV)","GUJARAT LIONS
196/7
(20 OV )",https://www.iplt20.com/match/2016/10547
2016,24,"Wankhede Stadium, Mumbai","APR, THU 28 , 8:00 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"MUMBAI INDIANS
178/4
(18 OV)","KOLKATA KNIGHT RIDERS
174/5
(20 OV )",https://www.iplt20.com/match/2016/10546
2016,23,"Arun Jaitley Stadium, Delhi","APR, WED 27 , 8:00 pm IST",GUJARAT LIONS WON BY 1 RUN,"DELHI DAREDEVILS
171/5
(20 OV)","GUJARAT LIONS
172/6
(20 OV )",https://www.iplt20.com/match/2016/10545
2016,22,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, TUE 26 , 8:00 pm IST",RISING PUNE SUPERGIANTS WON BY 34 RUNS (D/L METHOD),"SUNRISERS HYDERABAD
118/8
(20 OV)","RISING PUNE SUPERGIANT
94/3
(11 OV )",https://www.iplt20.com/match/2016/10544
2016,21,"IS Bindra Stadium, Mohali","APR, MON 25 , 8:00 pm IST",MUMBAI INDIANS WON BY 25 RUNS,"PUNJAB KINGS
164/7
(20 OV)","MUMBAI INDIANS
189/6
(20 OV )",https://www.iplt20.com/match/2016/10543
2016,20,Pune,"APR, SUN 24 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 2 WICKETS,"RISING PUNE SUPERGIANT
160/5
(20 OV)","KOLKATA KNIGHT RIDERS
162/8
(19.3 OV )",https://www.iplt20.com/match/2016/10542
2016,19,"Saurashtra Cricket Association Stadium, Rajkot","APR, SUN 24 , 4:00 pm IST",GUJARAT LIONS WON BY 6 WICKETS,"GUJARAT LIONS
182/4
(19.3 OV)","ROYAL CHALLENGERS BANGALORE
180/2
(20 OV )",https://www.iplt20.com/match/2016/10541
2016,18,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, SAT 23 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 5 WICKETS,"SUNRISERS HYDERABAD
146/5
(17.5 OV)","PUNJAB KINGS
143/6
(20 OV )",https://www.iplt20.com/match/2016/10540
2016,17,"Arun Jaitley Stadium, Delhi","APR, SAT 23 , 4:00 pm IST",DELHI DAREDEVILS WON BY 10 RUNS,"DELHI DAREDEVILS
164/4
(20 OV)","MUMBAI INDIANS
154/7
(20 OV )",https://www.iplt20.com/match/2016/10539
2016,16,Pune,"APR, FRI 22 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 13 RUNS,"RISING PUNE SUPERGIANT
172/8
(20 OV)","ROYAL CHALLENGERS BANGALORE
185/3
(20 OV )",https://www.iplt20.com/match/2016/10538
2016,15,"Saurashtra Cricket Association Stadium, Rajkot","APR, THU 21 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 10 WICKETS,"GUJARAT LIONS
135/8
(20 OV)","SUNRISERS HYDERABAD
137/0
(14.5 OV )",https://www.iplt20.com/match/2016/10537
2016,14,"Wankhede Stadium, Mumbai","APR, WED 20 , 8:00 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"MUMBAI INDIANS
171/4
(18 OV)","ROYAL CHALLENGERS BANGALORE
170/7
(20 OV )",https://www.iplt20.com/match/2016/10536
2016,13,"IS Bindra Stadium, Mohali","APR, TUE 19 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"PUNJAB KINGS
138/8
(20 OV)","KOLKATA KNIGHT RIDERS
141/4
(17.1 OV )",https://www.iplt20.com/match/2016/10535
2016,12,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, MON 18 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"SUNRISERS HYDERABAD
145/3
(17.3 OV)","MUMBAI INDIANS
142/6
(20 OV )",https://www.iplt20.com/match/2016/10534
2016,11,"M. Chinnaswamy Stadium, Bengaluru","APR, SUN 17 , 8:00 pm IST",DELHI DAREDEVILS WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
191/5
(20 OV)","DELHI DAREDEVILS
192/3
(19.1 OV )",https://www.iplt20.com/match/2016/10533
2016,10,"IS Bindra Stadium, Mohali","APR, SUN 17 , 4:00 pm IST",PUNJAB KINGS WON BY 6 WICKETS,"PUNJAB KINGS
153/4
(18.4 OV)","RISING PUNE SUPERGIANT
152/7
(20 OV )",https://www.iplt20.com/match/2016/10532
2016,9,"Wankhede Stadium, Mumbai","APR, SAT 16 , 8:00 pm IST",GUJARAT LIONS WON BY 3 WICKETS,"MUMBAI INDIANS
143/8
(20 OV)","GUJARAT LIONS
147/7
(20 OV )",https://www.iplt20.com/match/2016/10531
2016,8,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, SAT 16 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 8 WICKETS,"SUNRISERS HYDERABAD
142/7
(20 OV)","KOLKATA KNIGHT RIDERS
146/2
(18.2 OV )",https://www.iplt20.com/match/2016/10530
2016,7,"Arun Jaitley Stadium, Delhi","APR, FRI 15 , 8:00 pm IST",DELHI DAREDEVILS WON BY 8 WICKETS,"DELHI DAREDEVILS
113/2
(13.3 OV)","PUNJAB KINGS
111/9
(20 OV )",https://www.iplt20.com/match/2016/10529
2016,6,"Saurashtra Cricket Association Stadium, Rajkot","APR, THU 14 , 8:00 pm IST",GUJARAT LIONS WON BY 7 WICKETS,"GUJARAT LIONS
164/3
(18 OV)","RISING PUNE SUPERGIANT
163/5
(20 OV )",https://www.iplt20.com/match/2016/10528
2016,5,"Eden Gardens, Kolkata","APR, WED 13 , 8:00 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"KOLKATA KNIGHT RIDERS
187/5
(20 OV)","MUMBAI INDIANS
188/4
(19.1 OV )",https://www.iplt20.com/match/2016/10527
2016,4,"M. Chinnaswamy Stadium, Bengaluru","APR, TUE 12 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 45 RUNS,"ROYAL CHALLENGERS BANGALORE
227/4
(20 OV)","SUNRISERS HYDERABAD
182/6
(20 OV )",https://www.iplt20.com/match/2016/10526
2016,3,"IS Bindra Stadium, Mohali","APR, MON 11 , 8:00 pm IST",GUJARAT LIONS WON BY 5 WICKETS,"PUNJAB KINGS
161/6
(20 OV)","GUJARAT LIONS
162/5
(17.4 OV )",https://www.iplt20.com/match/2016/10525
2016,2,"Eden Gardens, Kolkata","APR, SUN 10 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 9 WICKETS,"KOLKATA KNIGHT RIDERS
99/1
(14.1 OV)","DELHI DAREDEVILS
98
(17.4 OV )",https://www.iplt20.com/match/2016/10524
2016,1,"Wankhede Stadium, Mumbai","APR, SAT 9 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 9 WICKETS,"MUMBAI INDIANS
121/8
(20 OV)","RISING PUNE SUPERGIANT
126/1
(14.4 OV )",https://www.iplt20.com/match/2016/10523
2017,60,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, SUN 21 , 8:00 pm IST",MUMBAI INDIANS WON BY 1 RUN,"RISING PUNE SUPERGIANT
128/6
(20 OV)","MUMBAI INDIANS
129/8
(20 OV )",https://www.iplt20.com/match/2017/10642
2017,59,"M. Chinnaswamy Stadium, Bengaluru","MAY, FRI 19 , 8:00 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"MUMBAI INDIANS
111/4
(14.3 OV)","KOLKATA KNIGHT RIDERS
107
(18.5 OV )",https://www.iplt20.com/match/2017/10641
2017,58,"M. Chinnaswamy Stadium, Bengaluru","MAY, WED 17 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS (DLS METHOD),"SUNRISERS HYDERABAD
128/7
(20 OV)","KOLKATA KNIGHT RIDERS
48/3
(5.2 OV )",https://www.iplt20.com/match/2017/10640
2017,57,"Wankhede Stadium, Mumbai","MAY, TUE 16 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 20 RUNS,"MUMBAI INDIANS
142/9
(20 OV)","RISING PUNE SUPERGIANT
162/4
(20 OV )",https://www.iplt20.com/match/2017/10639
2017,56,"Arun Jaitley Stadium, Delhi","MAY, SUN 14 , 8:00 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 10 RUNS,"DELHI DAREDEVILS
151
(20 OV)","ROYAL CHALLENGERS BANGALORE
161/6
(20 OV )",https://www.iplt20.com/match/2017/10638
2017,55,Pune,"MAY, SUN 14 , 4:00 pm IST",RISING PUNE SUPERGIANT WON BY 9 WICKETS,"RISING PUNE SUPERGIANT
78/1
(12 OV)","PUNJAB KINGS
73
(15.5 OV )",https://www.iplt20.com/match/2017/10637
2017,54,"Eden Gardens, Kolkata","MAY, SAT 13 , 8:00 pm IST",MUMBAI INDIANS WON BY 9 RUNS,"KOLKATA KNIGHT RIDERS
164/8
(20 OV)","MUMBAI INDIANS
173/5
(20 OV )",https://www.iplt20.com/match/2017/10636
2017,53,"Green Park, Kanpur","MAY, SAT 13 , 4:00 pm IST",SUNRISERS HYDERABAD WON BY 8 WICKETS,"GUJARAT LIONS
154
(19.2 OV)","SUNRISERS HYDERABAD
158/2
(18.1 OV )",https://www.iplt20.com/match/2017/10635
2017,52,"Arun Jaitley Stadium, Delhi","MAY, FRI 12 , 8:00 pm IST",DELHI DAREDEVILS WON BY 7 RUNS,"DELHI DAREDEVILS
168/8
(20 OV)","RISING PUNE SUPERGIANT
161/7
(20 OV )",https://www.iplt20.com/match/2017/10634
2017,51,"Wankhede Stadium, Mumbai","MAY, THU 11 , 8:00 pm IST",PUNJAB KINGS WON BY 7 RUNS,"MUMBAI INDIANS
223/6
(20 OV)","PUNJAB KINGS
230/3
(20 OV )",https://www.iplt20.com/match/2017/10633
2017,50,"Green Park, Kanpur","MAY, WED 10 , 8:00 pm IST",DELHI DAREDEVILS WON BY 2 WICKETS,"GUJARAT LIONS
195/5
(20 OV)","DELHI DAREDEVILS
197/8
(19.4 OV )",https://www.iplt20.com/match/2017/10632
2017,49,"IS Bindra Stadium, Mohali","MAY, TUE 9 , 8:00 pm IST",PUNJAB KINGS WON BY 14 RUNS,"PUNJAB KINGS
167/6
(20 OV)","KOLKATA KNIGHT RIDERS
153/6
(20 OV )",https://www.iplt20.com/match/2017/10631
2017,48,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, MON 8 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"SUNRISERS HYDERABAD
140/3
(18.2 OV)","MUMBAI INDIANS
138/7
(20 OV )",https://www.iplt20.com/match/2017/10630
2017,47,"IS Bindra Stadium, Mohali","MAY, SUN 7 , 8:00 pm IST",GUJARAT LIONS WON BY 6 WICKETS,"PUNJAB KINGS
189/3
(20 OV)","GUJARAT LIONS
192/4
(19.4 OV )",https://www.iplt20.com/match/2017/10629
2017,46,"M. Chinnaswamy Stadium, Bengaluru","MAY, SUN 7 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"ROYAL CHALLENGERS BANGALORE
158/6
(20 OV)","KOLKATA KNIGHT RIDERS
159/4
(15.1 OV )",https://www.iplt20.com/match/2017/10628
2017,45,"Arun Jaitley Stadium, Delhi","MAY, SAT 6 , 8:00 pm IST",MUMBAI INDIANS WON BY 146 RUNS,"DELHI DAREDEVILS
66
(13.4 OV)","MUMBAI INDIANS
212/3
(20 OV )",https://www.iplt20.com/match/2017/10627
2017,44,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","MAY, SAT 6 , 4:00 pm IST",RISING PUNE SUPERGIANT WON BY 12 RUNS,"SUNRISERS HYDERABAD
136/9
(20 OV)","RISING PUNE SUPERGIANT
148/8
(20 OV )",https://www.iplt20.com/match/2017/10626
2017,43,"M. Chinnaswamy Stadium, Bengaluru","MAY, FRI 5 , 8:00 pm IST",PUNJAB KINGS WON BY 19 RUNS,"ROYAL CHALLENGERS BANGALORE
119
(19 OV)","PUNJAB KINGS
138/7
(20 OV )",https://www.iplt20.com/match/2017/10625
2017,42,"Arun Jaitley Stadium, Delhi","MAY, THU 4 , 8:00 pm IST",DELHI DAREDEVILS WON BY 7 WICKETS,"DELHI DAREDEVILS
214/3
(17.3 OV)","GUJARAT LIONS
208/7
(20 OV )",https://www.iplt20.com/match/2017/10624
2017,41,"Eden Gardens, Kolkata","MAY, WED 3 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 4 WICKETS,"KOLKATA KNIGHT RIDERS
155/8
(20 OV)","RISING PUNE SUPERGIANT
158/6
(19.2 OV )",https://www.iplt20.com/match/2017/10623
2017,40,"Arun Jaitley Stadium, Delhi","MAY, TUE 2 , 8:00 pm IST",DELHI DAREDEVILS WON BY 6 WICKETS,"DELHI DAREDEVILS
189/4
(19.1 OV)","SUNRISERS HYDERABAD
185/3
(20 OV )",https://www.iplt20.com/match/2017/10622
2017,39,Pune,"MAY, MON 1 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 5 WICKETS,"RISING PUNE SUPERGIANT
167/5
(19.5 OV)","GUJARAT LIONS
161
(19.5 OV )",https://www.iplt20.com/match/2017/10621
2017,38,"Wankhede Stadium, Mumbai","MAY, MON 1 , 4:00 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"MUMBAI INDIANS
165/5
(19.5 OV)","ROYAL CHALLENGERS BANGALORE
162/8
(20 OV )",https://www.iplt20.com/match/2017/10620
2017,37,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad","APR, SUN 30 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 48 RUNS,"SUNRISERS HYDERABAD
209/3
(20 OV)","KOLKATA KNIGHT RIDERS
161/7
(20 OV )",https://www.iplt20.com/match/2017/10619
2017,36,"IS Bindra Stadium, Mohali","APR, SUN 30 , 4:00 pm IST",PUNJAB KINGS WON BY 10 WICKETS,"PUNJAB KINGS
68/0
(7.5 OV)","DELHI DAREDEVILS
67
(17.1 OV )",https://www.iplt20.com/match/2017/10618
2017,35,"Saurashtra Cricket Association Stadium, Rajkot","APR, SAT 29 , 8:00 pm IST",MATCH TIED (MUMBAI INDIANS WON THE SUPER OVER),"GUJARAT LIONS
153/9
(20 OV)","MUMBAI INDIANS
153
(20 OV )",https://www.iplt20.com/match/2017/10617
2017,34,Pune,"APR, SAT 29 , 4:00 pm IST",RISING PUNE SUPERGIANT WON BY 61 RUNS,"RISING PUNE SUPERGIANT
157/3
(20 OV)","ROYAL CHALLENGERS BANGALORE
96/9
(20 OV )",https://www.iplt20.com/match/2017/10616
2017,33,"IS Bindra Stadium, Mohali","APR, FRI 28 , 8:00 pm IST",SUNRISERS HYDERABAD WON BY 26 RUNS,"PUNJAB KINGS
181/9
(20 OV)","SUNRISERS HYDERABAD
207/3
(20 OV )",https://www.iplt20.com/match/2017/10615
2017,32,"Eden Gardens, Kolkata","APR, FRI 28 , 4:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"KOLKATA KNIGHT RIDERS
161/3
(16.2 OV)","DELHI DAREDEVILS
160/6
(20 OV )",https://www.iplt20.com/match/2017/10614
2017,31,"M. Chinnaswamy Stadium, Bengaluru","APR, THU 27 , 8:00 pm IST",GUJARAT LIONS WON BY 7 WICKETS,"ROYAL CHALLENGERS BANGALORE
134
(20 OV)","GUJARAT LIONS
135/3
(13.5 OV )",https://www.iplt20.com/match/2017/10613
2017,30,Pune,"APR, WED 26 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"RISING PUNE SUPERGIANT
182/5
(20 OV)","KOLKATA KNIGHT RIDERS
184/3
(18.1 OV )",https://www.iplt20.com/match/2017/10612
2017,29,"M. Chinnaswamy Stadium, Bengaluru","APR, TUE 25 , 8:00 pm IST",MATCH ABANDONED WITHOUT A BALL BOWLED,ROYAL CHALLENGERS BANGALORE,SUNRISERS HYDERABAD,https://www.iplt20.com/match/2017/10611
2017,28,"Wankhede Stadium, Mumbai","APR, MON 24 , 8:00 pm IST",RISING PUNE SUPERGIANT WON BY 3 RUNS,"MUMBAI INDIANS
157/8
(20 OV)","RISING PUNE SUPERGIANT
160/6
(20 OV )",https://www.iplt20.com/match/2017/10610
2017,27,"Eden Gardens, Kolkata","APR, SUN 23 , 8:00 pm IST",KOLKATA KNIGHT RIDERS WON BY 82 RUNS,"KOLKATA KNIGHT RIDERS
131
(19.3 OV)","ROYAL CHALLENGERS BANGALORE
49
(9.4 OV )",https://www.iplt20.com/match/2017/10609
2017,26,"Saurashtra Cricket Association Stadium, Rajkot","APR, SUN 23 , 4:00 pm IST",PUNJAB KINGS WON BY 26 RUNS,"GUJARAT LIONS
162/7
(20 OV)","PUNJAB KINGS
188/7
(20 OV )",https://www.iplt20.com/match/2017/10608
2017,25,"Wankhede Stadium, Mumbai","APR, SAT 22 , 8:00 pm IST",MUMBAI INDIANS WON BY 14 RUNS,"MUMBAI INDIANS
142/8
(20 OV)","DELHI DAREDEVILS
128/7
(20 OV )",https://www.iplt20.com/match/2017/10607
